property_type,sector,bedRoom,bathroom,built_up_area,study room,servant room,store room
0.0,78.0,3.0,3,1428.0,0,0,0
1.0,79.0,4.0,2,1575.0,0,0,0
0.0,78.0,4.0,4,1783.0,0,0,0
0.0,97.0,4.0,5,2390.0,0,1,0
0.0,9.0,3.0,3,1758.0,0,0,0
0.0,98.0,3.0,3,1747.0,0,0,0
0.0,94.0,2.0,2,1000.0,0,0,0
0.0,103.0,3.0,4,1679.0,0,1,1
0.0,59.0,1.0,1,278.0,0,0,0
0.0,7.0,3.0,2,1111.0,0,0,0
0.0,85.0,2.0,2,1281.0,0,0,0
1.0,62.0,3.0,3,1620.0,1,1,0
0.0,89.0,2.0,2,1578.0,0,0,0
0.0,97.0,2.0,3,1420.0,0,0,0
0.0,82.0,3.0,3,1466.0,0,0,0
0.0,11.0,3.0,3,1579.0,0,0,0
0.0,105.0,4.0,4,1893.0,0,0,0
0.0,89.0,3.0,4,1946.0,0,0,0
1.0,18.0,5.0,5,1350.0,0,0,0
0.0,98.0,3.0,3,1900.0,0,0,0
1.0,7.0,3.0,3,1125.0,0,0,0
0.0,43.0,1.0,1,669.0,0,0,0
0.0,96.0,3.0,3,1750.0,0,0,0
0.0,72.0,3.0,3,1350.0,0,0,0
0.0,51.0,4.0,4,3194.0,0,1,0
1.0,47.0,3.0,3,76.0,0,0,0
0.0,73.0,3.0,3,1493.0,1,1,0
0.0,80.0,4.0,5,2172.0,0,1,0
0.0,74.0,4.0,4,2501.0,0,1,0
0.0,89.0,3.0,4,2152.0,0,1,0
0.0,83.0,3.0,4,2185.0,0,1,0
0.0,11.0,3.0,3,2000.0,0,0,0
0.0,98.0,3.0,3,1746.0,0,0,0
0.0,97.0,2.0,2,1380.0,0,0,1
0.0,25.0,2.0,2,1100.0,0,0,0
0.0,10.0,3.0,4,1500.29,0,1,0
0.0,81.0,2.0,2,1449.0,0,0,0
0.0,80.0,3.0,5,1527.0,0,1,0
0.0,74.0,4.0,5,2100.0,0,1,0
0.0,17.0,3.0,2,1420.0,0,0,0
0.0,80.0,3.0,3,1865.0,0,0,0
0.0,89.0,3.0,3,1212.0,1,0,0
0.0,111.0,2.0,2,590.0,0,0,0
0.0,63.0,3.0,2,1275.0,0,0,0
0.0,97.0,2.0,2,1660.0,0,0,0
1.0,79.0,4.0,5,330.0,0,0,0
1.0,112.0,3.0,3,9000.0,0,0,0
0.0,92.0,2.0,2,1000.0,0,0,0
0.0,98.0,2.0,2,1231.0,0,0,0
0.0,6.0,2.0,2,1403.0,0,0,0
1.0,74.0,4.0,4,2115.0,0,1,1
0.0,61.0,3.0,3,2000.0,0,0,0
0.0,85.0,2.0,2,1250.0,0,0,1
0.0,101.0,3.0,3,1581.0,1,0,0
0.0,78.0,4.0,4,1819.0,0,0,0
0.0,14.0,4.0,5,3000.0,0,1,0
1.0,57.0,4.0,5,2160.0,1,1,0
0.0,5.0,3.0,4,3716.0,1,1,0
1.0,36.0,1.0,1,1500.0,0,0,0
0.0,1.0,2.0,2,1028.0,0,0,0
0.0,111.0,2.0,2,828.0,0,0,0
0.0,92.0,3.0,4,2090.0,0,1,0
1.0,11.0,4.0,4,2430.0,0,1,0
1.0,33.0,4.0,4,2700.0,1,0,0
1.0,54.0,3.0,3,3240.0,1,1,0
0.0,43.0,3.0,3,2211.0,0,1,0
1.0,11.0,3.0,4,2150.0,0,0,0
0.0,78.0,3.0,3,1640.0,0,0,0
0.0,11.0,3.0,3,1910.0,0,1,0
0.0,96.0,3.0,3,1833.0,0,0,0
0.0,55.0,3.0,3,2061.0,1,0,0
0.0,39.0,2.0,2,1539.0,0,0,0
0.0,97.0,3.0,3,1436.0,0,0,0
0.0,15.0,4.0,5,2670.0,0,1,0
0.0,2.0,3.0,3,2070.0,0,1,0
0.0,78.0,4.0,4,1819.0,0,0,0
0.0,103.0,4.0,4,2139.0,0,1,0
1.0,20.0,5.0,5,2778.0,0,0,0
0.0,44.0,4.0,3,2000.0,0,0,0
0.0,86.0,3.0,3,1628.0,0,0,0
0.0,73.0,4.0,4,2194.0,1,1,0
0.0,43.0,2.0,2,1578.0,0,1,0
1.0,19.0,2.0,2,1426.0,1,0,0
1.0,18.0,2.0,4,675.0,0,0,0
1.0,64.0,6.0,6,2700.0,1,1,1
0.0,61.0,3.0,3,2119.0,0,1,0
0.0,11.0,3.0,3,1896.0,0,1,0
0.0,111.0,2.0,2,750.0,0,0,0
0.0,111.0,2.0,2,681.0,0,0,0
0.0,111.0,2.0,2,644.0,0,0,0
1.0,53.0,3.0,3,275.0,0,0,0
0.0,70.0,4.0,6,3933.0,0,1,0
0.0,87.0,3.0,4,1810.0,1,1,0
1.0,57.0,5.0,5,3240.0,0,1,0
0.0,103.0,2.0,2,1224.0,1,0,0
0.0,93.0,2.0,2,1150.0,0,0,0
0.0,63.0,4.0,4,2900.0,0,0,0
0.0,92.0,3.0,4,1903.0,0,1,0
0.0,39.0,3.0,3,1444.0,0,0,0
0.0,98.0,3.0,3,1780.0,1,0,0
0.0,80.0,3.0,4,1586.0,0,1,0
0.0,111.0,2.0,2,640.0,0,0,0
0.0,29.0,3.0,4,3201.0,0,1,1
0.0,76.0,2.0,2,657.0,0,0,0
0.0,6.0,3.0,4,2359.0,0,1,0
0.0,111.0,2.0,2,602.0,0,0,0
0.0,25.0,3.0,4,1738.0,0,1,0
1.0,49.0,2.5,9,1620.0,1,1,0
1.0,57.0,4.0,4,3240.0,0,1,0
0.0,33.0,3.0,3,2983.0,0,1,0
1.0,28.0,4.0,4,3078.0,0,0,0
0.0,15.0,3.0,4,2005.0,1,1,1
0.0,15.0,3.0,3,1538.0,0,0,0
0.0,78.0,3.0,3,1428.0,0,0,0
0.0,27.0,2.0,2,1285.0,0,0,0
0.0,111.0,3.0,2,1210.0,0,0,0
0.0,14.0,2.0,2,556.0,0,0,0
0.0,50.0,3.0,3,1320.0,0,0,0
0.0,82.0,3.0,3,1541.0,0,1,0
0.0,63.0,4.0,4,2081.0,0,0,0
0.0,17.0,2.0,2,1090.0,0,0,0
0.0,86.0,3.0,4,2111.0,0,1,0
0.0,111.0,2.0,2,1154.0,0,0,0
0.0,0.0,3.0,4,3094.0,0,0,0
0.0,80.0,3.0,3,1527.0,1,1,0
0.0,97.0,2.0,2,1380.0,0,0,1
0.0,44.0,4.0,3,2100.0,0,0,0
0.0,77.0,2.0,2,1127.0,0,0,0
0.0,61.0,4.0,3,1900.0,0,0,0
0.0,105.0,4.0,3,1719.0,0,0,0
0.0,6.0,3.0,4,2072.0,1,1,1
0.0,109.0,3.0,3,1810.0,0,0,0
1.0,79.0,1.6666666666666667,4,1102.0,0,0,0
0.0,10.0,2.0,2,1548.0,0,0,0
0.0,97.0,2.0,2,1190.0,0,1,1
0.0,5.0,3.0,3,1671.0,1,0,0
1.0,92.0,3.0,2,1095.0,1,0,0
0.0,111.0,1.0,1,438.0,0,0,0
0.0,44.0,2.0,2,1242.0,0,0,0
0.0,95.0,3.0,3,1537.0,0,0,1
0.0,27.0,3.0,5,2796.0,0,1,0
0.0,107.0,2.0,2,670.0,0,0,0
0.0,80.0,3.0,3,1527.0,0,1,0
0.0,69.0,3.0,4,1174.0,0,1,0
1.0,26.0,3.0,2,594.0,0,0,0
0.0,97.0,3.0,4,2179.0,0,0,1
0.0,105.0,4.0,3,1983.0,0,0,0
0.0,63.0,3.0,3,1800.0,0,1,0
0.0,34.0,2.0,1,611.0,0,0,0
0.0,50.0,4.0,4,2712.0,0,1,0
0.0,97.0,2.0,2,1263.0,0,0,0
0.0,83.0,4.0,5,2629.0,0,1,0
0.0,75.0,2.0,2,889.0,0,0,0
1.0,54.0,4.0,4,3240.0,0,1,0
0.0,11.0,3.0,3,2419.0,0,0,0
0.0,43.0,2.0,3,1428.0,1,0,0
0.0,107.0,2.0,2,1364.0,0,0,0
0.0,97.0,3.0,4,1616.0,0,1,0
1.0,63.0,5.0,5,1449.0,0,0,0
0.0,86.0,3.0,3,1597.0,0,0,0
0.0,44.0,3.0,3,1500.0,0,0,0
0.0,5.0,2.0,2,1080.0,1,0,0
0.0,74.0,3.0,4,1850.0,0,1,0
0.0,8.0,3.0,4,1186.0,0,1,0
0.0,41.0,3.0,3,2297.0,0,0,0
1.0,22.0,8.0,8,4050.0,1,0,0
0.0,96.0,2.0,2,1018.0,0,0,0
0.0,98.0,3.0,3,1747.0,0,1,0
0.0,105.0,4.0,3,1765.0,0,0,0
0.0,105.0,3.0,2,1175.0,0,0,0
0.0,86.0,2.0,2,665.0,0,0,0
1.0,44.0,5.0,5,1900.0,0,0,0
0.0,93.0,3.0,4,1620.0,0,1,0
0.0,64.0,3.0,2,273.0,0,0,0
0.0,39.0,3.0,2,1730.0,0,0,0
0.0,2.0,3.0,3,2944.0,0,1,0
0.0,60.0,3.0,4,2683.0,1,0,0
0.0,44.0,3.0,3,1692.0,0,0,0
0.0,25.0,1.0,1,588.0,0,0,0
1.0,11.0,4.0,5,2430.0,1,1,1
0.0,97.0,2.0,2,1934.0,0,0,0
0.0,111.0,2.0,2,640.0,0,0,0
1.0,32.0,9.0,9,3042.0,1,1,1
0.0,111.0,2.0,2,1131.0,1,0,0
0.0,8.0,2.0,2,940.0,0,0,0
1.0,67.0,4.0,4,480.0,0,0,0
0.0,96.0,2.0,2,532.0,0,0,0
1.0,11.0,5.0,5,6228.0,1,1,1
0.0,25.0,1.0,1,665.0,0,0,0
1.0,50.0,5.0,6,5490.0,1,1,1
0.0,77.0,3.0,3,1845.0,0,0,0
